Dependents,tenure,MultipleLines,OnlineSecurity,TechSupport,StreamingTV,PaperlessBilling,MonthlyCharges,Churn,ChargesPerTenure,TenureGroup,NumAddons,HasStreaming,IsLongTermContract,IsAutoPayment,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,Segment,Segment_Label,Churn_Probability,Churn_Predicted,Risk_Tier,Priority,Rec_Count,Recommendations
0,7,0,0,0,0,1,75.15,1,0.4294318205183373,0,1,0,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk,0.783248598229354,1,Very High,Critical,4,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months
0,42,0,0,1,1,1,103.8,0,-0.3853152445331682,2,5,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk,0.5870041526738944,1,High,Critical,5,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months
0,49,0,0,0,0,1,20.15,0,-0.620052525179781,3,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk,0.0673238748614935,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,9,1,0,0,1,1,99.3,0,0.4920279310075194,0,3,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk,0.8050061149820757,1,Very High,Critical,5,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months
0,35,0,1,0,1,1,62.15,0,-0.4655742088925174,2,2,1,1,1,1,0,0,0,1,0,0,0,1,Stable Mid-Risk,0.27896389900389523,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Cross-sell DeviceProtection or StreamingTV at discounted rate
1,48,0,0,0,0,0,20.65,0,-0.6179013701339989,2,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk,0.06835051442983564,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
1,46,0,0,0,0,1,19.95,0,-0.6175465696976172,2,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk,0.07056246451369874,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,29,0,0,0,1,0,33.75,0,-0.5357739391225509,2,1,1,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.44129686210011576,0,Medium,High,4,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
1,30,0,0,0,0,0,82.05,0,-0.3581382364485348,2,2,0,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk,0.5573081427064819,1,High,Critical,5,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months
0,1,0,0,1,0,0,74.7,0,3.6927465316851498,0,1,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.7227707663995748,1,High,Critical,5,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
1,66,1,1,1,1,1,84.0,0,-0.5207472139242293,3,5,1,1,0,1,0,0,0,0,1,0,0,1,Stable Mid-Risk,0.044086781999586024,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Promote auto-pay enrollment for convenience discount
0,65,1,1,0,1,1,111.05,0,-0.4706884869504266,3,5,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk,0.47205769304476564,0,Medium,Critical,5,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months
0,72,1,0,0,1,1,100.9,0,-0.5057521113757195,3,4,1,1,1,0,1,0,0,0,1,0,0,1,Stable Mid-Risk,0.156122258147692,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
0,12,1,1,0,0,1,78.95,1,0.0418118320399597,0,1,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.6294042193040063,1,High,Critical,5,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
1,71,1,1,1,0,1,66.85,0,-0.5587144976157374,3,3,0,1,1,1,0,0,0,1,0,1,0,1,Stable Mid-Risk,0.10705339023108877,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
0,5,0,0,0,0,0,21.05,1,-0.257569003615074,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk,0.41987696911528744,0,Medium,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,52,0,0,0,0,0,21.0,0,-0.6208432012994315,3,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk,0.07284690039011647,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,25,0,0,0,1,1,98.5,1,-0.2248698221151365,2,4,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.6979676960822752,1,High,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,1,0,0,0,0,0,20.2,0,0.5118719194143465,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk,0.5227402963906834,1,High,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
1,1,0,0,0,0,0,19.45,0,0.4680984155757574,0,0,0,0,0,0,0,1,1,0,0,0,1,2,Vulnerable High-Risk,0.5009292621094326,0,Medium,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,38,1,0,1,1,0,95.0,0,-0.3827537419432098,2,3,1,1,1,0,1,0,0,1,0,0,0,1,Stable Mid-Risk,0.3580847943900889,0,Medium,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
0,66,0,0,0,1,0,45.55,0,-0.5877359193010949,3,3,1,1,1,1,0,0,0,1,0,0,0,1,Stable Mid-Risk,0.22401671437956547,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
0,68,1,0,1,1,1,110.0,1,-0.481004192773785,3,5,1,1,1,0,1,0,0,0,1,0,0,1,Stable Mid-Risk,0.14555953417279113,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
0,5,0,0,0,0,0,24.3,0,-0.1943406091815565,0,0,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.4971617860518037,0,Medium,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
1,72,1,1,0,1,1,104.15,0,-0.5005552570387182,3,4,1,1,0,0,1,0,0,1,0,0,1,1,Stable Mid-Risk,0.17881098279059499,0,Low,Medium,3,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction | Promote auto-pay enrollment for convenience discount
0,32,0,1,0,0,0,30.15,0,-0.5604462776497556,2,1,0,1,0,1,0,0,0,1,0,0,0,3,Loyal Low-Risk,0.18783505442939505,0,Low,Low,2,Send annual loyalty thank-you reward: gift card or free month | Invite to referral program: reward for bringing new customers
0,43,1,0,0,1,0,94.35,0,-0.4167895968703862,2,2,1,1,0,0,1,0,0,1,0,0,0,0,Critical Churn-Risk,0.3871935575516118,0,Medium,Critical,5,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
1,72,0,0,0,0,0,19.4,0,-0.6360732278266787,3,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk,0.05227391319561921,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,55,1,1,0,1,1,96.75,1,-0.4654236650962471,3,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.4818199476839449,0,Medium,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,52,0,1,1,0,0,57.95,0,-0.5394630268674383,3,3,0,1,1,1,0,0,0,1,0,1,0,1,Stable Mid-Risk,0.1780122759559666,0,Low,Medium,1,Send quarterly loyalty reward: bonus data or service credit
0,43,0,0,0,1,1,91.65,0,-0.4239525338621553,2,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.6512835858845697,1,High,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,37,1,0,0,0,1,76.5,1,-0.4320998510837874,2,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.6823436119256269,1,High,Critical,5,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
1,64,0,0,1,1,1,54.6,0,-0.5690418020398786,3,4,1,1,0,1,0,0,0,0,1,0,1,1,Stable Mid-Risk,0.10902357035915516,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Promote auto-pay enrollment for convenience discount
1,3,0,1,0,1,0,89.85,0,1.9549384292931649,0,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.6328139936803084,1,High,Critical,6,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,36,0,1,0,0,0,31.05,0,-0.5691364474535837,2,1,0,1,1,1,0,0,0,0,1,0,0,3,Loyal Low-Risk,0.0729494292475737,0,Low,Low,2,Send annual loyalty thank-you reward: gift card or free month | Invite to referral program: reward for bringing new customers
1,10,1,1,0,1,1,100.25,1,0.3967343396207244,0,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.6411845325063745,1,High,Critical,6,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,41,0,0,0,0,0,20.65,0,-0.6097025233832791,2,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk,0.0892842978515268,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
1,27,1,0,1,0,1,85.2,0,-0.3119037337766241,2,2,0,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk,0.5006765874398905,0,Medium,Critical,5,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months
1,56,1,0,0,1,1,99.8,0,-0.4627157052305433,3,3,1,1,1,0,1,0,0,1,0,1,0,1,Stable Mid-Risk,0.30624260220750477,0,Medium,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction
0,6,0,0,0,0,0,20.7,0,-0.3219091060825874,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk,0.4165308729694924,0,Medium,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,3,1,0,0,0,1,74.4,1,1.504071339755698,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.8124077013577261,1,Very High,Critical,5,Immediate onboarding call — assign dedicated support agent | Offer 20% discount for first 3 months to reduce early churn | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
1,7,0,1,0,0,0,50.7,0,0.0726777642338366,0,1,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk,0.4045685025836491,0,Medium,High,4,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo
1,4,0,0,0,0,0,20.85,0,-0.180333087953208,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk,0.37672854341777645,0,Medium,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,33,0,1,1,1,1,88.95,0,-0.3617098885643969,2,3,1,1,0,0,1,0,0,0,1,0,1,1,Stable Mid-Risk,0.2114713625096806,0,Low,Medium,3,Send quarterly loyalty reward: bonus data or service credit | Proactive fiber quality check — prevent dissatisfaction | Promote auto-pay enrollment for convenience discount
0,27,1,0,0,0,1,78.05,1,-0.3417114054381395,2,1,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.7157279599659659,1,High,Critical,5,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
0,72,1,0,0,0,1,23.55,0,-0.6294372445963538,3,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk,0.05919321254259233,0,Low,Low,3,Send annual loyalty thank-you reward: gift card or free month | Introduce premium bundle: StreamingTV + Movies at 30% off | Invite to referral program: reward for bringing new customers
0,1,0,0,0,0,0,19.75,0,0.4856078171111931,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk,0.5178001225417188,1,High,High,5,Early engagement: send personalized welcome + value summary email | Offer first add-on service free for 2 months | Promote annual contract: highlight savings vs month-to-month | Recommend OnlineSecurity or TechSupport — show value demo | Upsell opportunity: offer enhanced plan with streaming bundle
0,71,0,1,0,1,1,56.45,0,-0.5755754027980087,3,4,1,1,0,1,0,0,0,1,0,0,1,1,Stable Mid-Risk,0.22111131714108542,0,Low,Medium,2,Send quarterly loyalty reward: bonus data or service credit | Promote auto-pay enrollment for convenience discount
0,13,1,0,0,0,1,85.95,0,0.0495403407762966,1,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk,0.7634283534906433,1,Very High,Critical,6,Personalized retention call — acknowledge loyalty | Offer exclusive loyalty discount: 15% off for 6 months | Offer contract upgrade incentive: 2 free months on annual plan | Fiber service review — offer speed upgrade or bill reduction | Bundle OnlineSecurity + TechSupport at 50% off for 3 months | Enroll in auto-pay for $5/month discount
1,25,0,1,0,1,1,58.6,1,-0.4040044685930547,2,5,1,0,1,1,0,0,1,0,0,1,0,2,Vulnerable High-Risk,0.28242710230594165,0,Low,High,2,Mid-cycle check-in: proactive satisfaction survey + offer | Promote annual contract: highlight savings vs month-to-month
